id,name,source,page,rarity,type,attunement,damage,properties,mastery,weight,value,text
#3639,Waythe,TftYP,229,legendary,"Weapon (Greatsword), Martial Weapon, Melee Weapon",requires attunement,2d6 Slashing,"heavy, two‐handed",,6,,"Waythe is a unique greatsword most recently in the possession of a high-ranking cloud giant ambassador.You gain a +1 bonus to attack and damage rolls made with this magic weapon. When you hit a creature of the giant type with it, the giant takes an extra 2d6 slashing damage, and it must succeed on a DC 15 Strength saving throw or fall prone.The sword also functions as a wand of enemy detection. It regains all of its expended charges at dawn and isn't at risk of crumbling if its last charge is used. Sentience. Waythe is a sentient weapon of neutral good alignment, with an Intelligence of 12, a Wisdom of 2, and a Charisma of 14. It has hearing and darkvision out to a range of 120 feet.The weapon can speak and understand Giant and Common, and it can communicate telepathically with its wielder. Personality. This sword believes in freedom and allowing others to live as they see fit. It is protective of its friends, and wants to be friends with a like-minded wielder. (It takes only 1 minute for a good-aligned character to gain attunement with the sword.) Waythe is courageous to the point of foolhardiness, however, and vocally urges bold action. It is likely to come into conflict with an evil or a timid wielder. Heavy. Creatures that are Small or Tiny have disadvantage on attack rolls with heavy weapons. A heavy weapon's size and bulk make it too large for a Small or Tiny creature to use effectively. Two-Handed. This weapon requires two hands to use. This property is relevant only when you attack with the weapon, not when you simply hold it."
#3640,Weapon of Blind Faith,TGS3,0,uncommon,Generic Variant,,,,,,,"This weapon features a stone sculpture of a blindfolded monk carrying its blade, bludgeon, or similar element of its design. When you make an attack with the weapon and have advantage or disadvantage on the roll, you score a critical hit if the result on both d20s is the same. Base items. This item variant can be applied to the following base items:Antimatter Rifle (Antimatter Rifle of Blind Faith)Automatic Rifle (Automatic Rifle of Blind Faith)Battleaxe (Battleaxe of Blind Faith)Blowgun (Blowgun of Blind Faith)Club (Club of Blind Faith)Dagger (Dagger of Blind Faith)Dart (Dart of Blind Faith)Double-Bladed Scimitar (Double-Bladed Scimitar of Blind Faith)Flail (Flail of Blind Faith)Glaive (Glaive of Blind Faith)Greataxe (Greataxe of Blind Faith)Greatclub (Greatclub of Blind Faith)Greatsword (Greatsword of Blind Faith)Halberd (Halberd of Blind Faith)Hand Crossbow (Hand Crossbow of Blind Faith)Handaxe (Handaxe of Blind Faith)Heavy Crossbow (Heavy Crossbow of Blind Faith)Hooked Shortspear (Hooked Shortspear of Blind Faith)Hoopak (Hoopak of Blind Faith)Hunting Rifle (Hunting Rifle of Blind Faith)Javelin (Javelin of Blind Faith)Lance (Lance of Blind Faith)Laser Pistol (Laser Pistol of Blind Faith)Laser Rifle (Laser Rifle of Blind Faith)Light Crossbow (Light Crossbow of Blind Faith)Light Hammer (Light Hammer of Blind Faith)Light Repeating Crossbow (Light Repeating Crossbow of Blind Faith)Longbow (Longbow of Blind Faith)Longsword (Longsword of Blind Faith)Mace (Mace of Blind Faith)Maul (Maul of Blind Faith)Morningstar (Morningstar of Blind Faith)Musket (Musket of Blind Faith)Pike (Pike of Blind Faith)Pistol (Pistol of Blind Faith)Quarterstaff (Quarterstaff of Blind Faith)Rapier (Rapier of Blind Faith)Revolver (Revolver of Blind Faith)Scimitar (Scimitar of Blind Faith)Semiautomatic Pistol (Semiautomatic Pistol of Blind Faith)Shortbow (Shortbow of Blind Faith)Shortsword (Shortsword of Blind Faith)Shotgun (Shotgun of Blind Faith)Sickle (Sickle of Blind Faith)Sling (Sling of Blind Faith)Spear (Spear of Blind Faith)Trident (Trident of Blind Faith)War Pick (War Pick of Blind Faith)Warhammer (Warhammer of Blind Faith)Whip (Whip of Blind Faith)Yklwa (Yklwa of Blind Faith)"
#3641,Weapon of Certain Death,EGW,270,rare,Generic Variant,,,,,,,"When you damage a creature with an attack using this magic weapon, the target can't regain hit points until the start of your next turn. Base items. This item variant can be applied to the following base items:Antimatter Rifle (Antimatter Rifle of Certain Death)Automatic Rifle (Automatic Rifle of Certain Death)Battleaxe (Battleaxe of Certain Death)Blowgun (Blowgun of Certain Death)Club (Club of Certain Death)Dagger (Dagger of Certain Death)Dart (Dart of Certain Death)Double-Bladed Scimitar (Double-Bladed Scimitar of Certain Death)Flail (Flail of Certain Death)Glaive (Glaive of Certain Death)Greataxe (Greataxe of Certain Death)Greatclub (Greatclub of Certain Death)Greatsword (Greatsword of Certain Death)Halberd (Halberd of Certain Death)Hand Crossbow (Hand Crossbow of Certain Death)Handaxe (Handaxe of Certain Death)Heavy Crossbow (Heavy Crossbow of Certain Death)Hooked Shortspear (Hooked Shortspear of Certain Death)Hoopak (Hoopak of Certain Death)Hunting Rifle (Hunting Rifle of Certain Death)Javelin (Javelin of Certain Death)Lance (Lance of Certain Death)Laser Pistol (Laser Pistol of Certain Death)Laser Rifle (Laser Rifle of Certain Death)Light Crossbow (Light Crossbow of Certain Death)Light Hammer (Light Hammer of Certain Death)Light Repeating Crossbow (Light Repeating Crossbow of Certain Death)Longbow (Longbow of Certain Death)Longsword (Longsword of Certain Death)Mace (Mace of Certain Death)Maul (Maul of Certain Death)Morningstar (Morningstar of Certain Death)Musket (Musket of Certain Death)Pike (Pike of Certain Death)Pistol (Pistol of Certain Death)Quarterstaff (Quarterstaff of Certain Death)Rapier (Rapier of Certain Death)Revolver (Revolver of Certain Death)Scimitar (Scimitar of Certain Death)Semiautomatic Pistol (Semiautomatic Pistol of Certain Death)Shortbow (Shortbow of Certain Death)Shortsword (Shortsword of Certain Death)Shotgun (Shotgun of Certain Death)Sickle (Sickle of Certain Death)Sling (Sling of Certain Death)Spear (Spear of Certain Death)Trident (Trident of Certain Death)War Pick (War Pick of Certain Death)Warhammer (Warhammer of Certain Death)Whip (Whip of Certain Death)Yklwa (Yklwa of Certain Death)"
#3642,Weapon of Mooring,TGS1,143,rare,Generic Variant,requires attunement,,,,,,"This weapon is made of a dense iron and has the heavy property. You gain a +1 bonus to attack and damage rolls made with this magic weapon. Whenever you hit a Large or smaller creature with this weapon, that creature's speed is reduced by 5 feet until the end of its next turn. Base items. This item variant can be applied to the following base items:Battleaxe (Battleaxe of Mooring)Longsword (Longsword of Mooring)Warhammer (Warhammer of Mooring)"
#3643,Weapon of Showmanship,TGS1,143,common,Generic Variant,,,,,,,"When you reduce a Small or larger creature to 0 hit points or score a critical hit against a target with this weapon, you can create a harmless sensory effect or illusion, as per the prestidigitation spell, as part of that attack. The effect can appear on the target of the attack or in the area immediately surrounding it. Base items. This item variant can be applied to the following base items:Antimatter Rifle (Antimatter Rifle of Showmanship)Automatic Rifle (Automatic Rifle of Showmanship)Battleaxe (Battleaxe of Showmanship)Blowgun (Blowgun of Showmanship)Club (Club of Showmanship)Dagger (Dagger of Showmanship)Dart (Dart of Showmanship)Double-Bladed Scimitar (Double-Bladed Scimitar of Showmanship)Flail (Flail of Showmanship)Glaive (Glaive of Showmanship)Greataxe (Greataxe of Showmanship)Greatclub (Greatclub of Showmanship)Greatsword (Greatsword of Showmanship)Halberd (Halberd of Showmanship)Hand Crossbow (Hand Crossbow of Showmanship)Handaxe (Handaxe of Showmanship)Heavy Crossbow (Heavy Crossbow of Showmanship)Hooked Shortspear (Hooked Shortspear of Showmanship)Hoopak (Hoopak of Showmanship)Hunting Rifle (Hunting Rifle of Showmanship)Javelin (Javelin of Showmanship)Lance (Lance of Showmanship)Laser Pistol (Laser Pistol of Showmanship)Laser Rifle (Laser Rifle of Showmanship)Light Crossbow (Light Crossbow of Showmanship)Light Hammer (Light Hammer of Showmanship)Light Repeating Crossbow (Light Repeating Crossbow of Showmanship)Longbow (Longbow of Showmanship)Longsword (Longsword of Showmanship)Mace (Mace of Showmanship)Maul (Maul of Showmanship)Morningstar (Morningstar of Showmanship)Musket (Musket of Showmanship)Pike (Pike of Showmanship)Pistol (Pistol of Showmanship)Quarterstaff (Quarterstaff of Showmanship)Rapier (Rapier of Showmanship)Revolver (Revolver of Showmanship)Scimitar (Scimitar of Showmanship)Semiautomatic Pistol (Semiautomatic Pistol of Showmanship)Shortbow (Shortbow of Showmanship)Shortsword (Shortsword of Showmanship)Shotgun (Shotgun of Showmanship)Sickle (Sickle of Showmanship)Sling (Sling of Showmanship)Spear (Spear of Showmanship)Trident (Trident of Showmanship)War Pick (War Pick of Showmanship)Warhammer (Warhammer of Showmanship)Whip (Whip of Showmanship)Yklwa (Yklwa of Showmanship)"
#3644,Weapon of Spite,TGS1,143,uncommon,Generic Variant,,,,,,,This deep red weapon was made by a vengeful craftsman. You gain a +1 bonus to attack and damage rolls made with this magic weapon. The bonus becomes +2 if the attack is made against a creature who damaged you since your last turn. Base items. This item variant can be applied to the following base items:Battleaxe (Battleaxe of Spite)Club (Club of Spite)Dagger (Dagger of Spite)Double-Bladed Scimitar (Double-Bladed Scimitar of Spite)Flail (Flail of Spite)Glaive (Glaive of Spite)Greataxe (Greataxe of Spite)Greatclub (Greatclub of Spite)Greatsword (Greatsword of Spite)Halberd (Halberd of Spite)Handaxe (Handaxe of Spite)Hooked Shortspear (Hooked Shortspear of Spite)Hoopak (Hoopak of Spite)Javelin (Javelin of Spite)Lance (Lance of Spite)Light Hammer (Light Hammer of Spite)Longsword (Longsword of Spite)Mace (Mace of Spite)Maul (Maul of Spite)Morningstar (Morningstar of Spite)Pike (Pike of Spite)Quarterstaff (Quarterstaff of Spite)Rapier (Rapier of Spite)Scimitar (Scimitar of Spite)Shortsword (Shortsword of Spite)Sickle (Sickle of Spite)Spear (Spear of Spite)Trident (Trident of Spite)War Pick (War Pick of Spite)Warhammer (Warhammer of Spite)Whip (Whip of Spite)Yklwa (Yklwa of Spite)
#3645,Weapon of Throne's Command,BMT,39,very rare,Generic Variant,requires attunement,,,,,,"This weapon is bedecked in ornate gold filigree and deep-blue and maroon jewels. You gain a +1 bonus to attack and damage rolls made with this weapon. Additionally, you gain proficiency in the Intimidation and Persuasion skills if you don't already have it. Spellcasting. The weapon has 5 charges. You can use a bonus action and expend 1 or more of its charges to cast one of the following spells (save DC 16): Command (1 charge), Zone of Truth (2 charges), Compulsion (4 charges), Banishment (4 charges), or Dominate Person (5 charges).The weapon regains 1d4 expended charges daily at dawn. Base items. This item variant can be applied to the following base items:Antimatter Rifle (Antimatter Rifle of Throne's Command)Automatic Rifle (Automatic Rifle of Throne's Command)Battleaxe (Battleaxe of Throne's Command)Blowgun (Blowgun of Throne's Command)Double-Bladed Scimitar (Double-Bladed Scimitar of Throne's Command)Flail (Flail of Throne's Command)Glaive (Glaive of Throne's Command)Greataxe (Greataxe of Throne's Command)Greatsword (Greatsword of Throne's Command)Halberd (Halberd of Throne's Command)Hand Crossbow (Hand Crossbow of Throne's Command)Heavy Crossbow (Heavy Crossbow of Throne's Command)Hooked Shortspear (Hooked Shortspear of Throne's Command)Hoopak (Hoopak of Throne's Command)Hunting Rifle (Hunting Rifle of Throne's Command)Lance (Lance of Throne's Command)Laser Pistol (Laser Pistol of Throne's Command)Laser Rifle (Laser Rifle of Throne's Command)Longbow (Longbow of Throne's Command)Longsword (Longsword of Throne's Command)Maul (Maul of Throne's Command)Morningstar (Morningstar of Throne's Command)Musket (Musket of Throne's Command)Pike (Pike of Throne's Command)Pistol (Pistol of Throne's Command)Rapier (Rapier of Throne's Command)Revolver (Revolver of Throne's Command)Scimitar (Scimitar of Throne's Command)Semiautomatic Pistol (Semiautomatic Pistol of Throne's Command)Shortsword (Shortsword of Throne's Command)Shotgun (Shotgun of Throne's Command)Trident (Trident of Throne's Command)War Pick (War Pick of Throne's Command)Warhammer (Warhammer of Throne's Command)Whip (Whip of Throne's Command)"
#3646,Weapon of Verdict,TGS2,187,uncommon,Generic Variant,requires attunement by a creature of good alignment,,,,,,"These polished wooden weapons are traditionally used by the clerics and paladins of a righteous order to punish evildoers and aid the needy. Each of these magic weapons is blessed by a powerful priest or celestial. A weapon of verdict has 3 charges and regains 1d3 charges daily at dawn. You can use these charges to create the following effects: Condemn. When you hit a creature with this weapon, you can expend 1 charge to deal an extra 1d8 fire damage to the target. Commend. As an action, you can expend 1 charge to touch a creature other than yourself with this weapon to restore 1d8 + 2 hit points to that creature. Base items. This item variant can be applied to the following base items:Double-Bladed Scimitar (Double-Bladed Scimitar of Verdict)Hooked Shortspear (Hooked Shortspear of Verdict)Hoopak (Hoopak of Verdict)Yklwa (Yklwa of Verdict)"
#3647,Weapon of Warning,DMG'24,324,uncommon,Generic Variant,requires attunement,,,,,,"As long as this weapon is within your reach and you are attuned to it, you and allies within 30 feet of you gain the following benefits. Alarm. The weapon magically awakens each subject who is sleeping naturally when combat begins. This benefit doesn't wake a subject from magically induced sleep. Supernatural Readiness. Each subject has Advantage on its Initiative rolls. Base items. This item variant can be applied to the following base items:Antimatter Rifle (Antimatter Rifle of Warning)Automatic Rifle (Automatic Rifle of Warning)Battleaxe (Battleaxe of Warning)Blowgun (Blowgun of Warning)Club (Club of Warning)Dagger (Dagger of Warning)Dart (Dart of Warning)Double-Bladed Scimitar (Double-Bladed Scimitar of Warning)Flail (Flail of Warning)Glaive (Glaive of Warning)Greataxe (Greataxe of Warning)Greatclub (Greatclub of Warning)Greatsword (Greatsword of Warning)Halberd (Halberd of Warning)Hand Crossbow (Hand Crossbow of Warning)Handaxe (Handaxe of Warning)Heavy Crossbow (Heavy Crossbow of Warning)Hooked Shortspear (Hooked Shortspear of Warning)Hoopak (Hoopak of Warning)Hunting Rifle (Hunting Rifle of Warning)Javelin (Javelin of Warning)Lance (Lance of Warning)Laser Pistol (Laser Pistol of Warning)Laser Rifle (Laser Rifle of Warning)Light Crossbow (Light Crossbow of Warning)Light Hammer (Light Hammer of Warning)Light Repeating Crossbow (Light Repeating Crossbow of Warning)Longbow (Longbow of Warning)Longsword (Longsword of Warning)Mace (Mace of Warning)Maul (Maul of Warning)Morningstar (Morningstar of Warning)Musket (Musket of Warning)Pike (Pike of Warning)Pistol (Pistol of Warning)Quarterstaff (Quarterstaff of Warning)Rapier (Rapier of Warning)Revolver (Revolver of Warning)Scimitar (Scimitar of Warning)Semiautomatic Pistol (Semiautomatic Pistol of Warning)Shortbow (Shortbow of Warning)Shortsword (Shortsword of Warning)Shotgun (Shotgun of Warning)Sickle (Sickle of Warning)Sling (Sling of Warning)Spear (Spear of Warning)Staff (Staff of Warning)Trident (Trident of Warning)War Pick (War Pick of Warning)Warhammer (Warhammer of Warning)Whip (Whip of Warning)Wooden Staff (Wooden Staff of Warning)Yklwa (Yklwa of Warning)"
#3648,Weaver's Tools,PHB'24,221,none,Artisan's Tools,,,,,5,1,"Ability: DexterityUtilize: Mend a tear in clothing (DC 10), or sew a Tiny design (DC 10)Craft: Padded Armor, Basket, Bedroll, Blanket, Fine Clothes, Net, Robe, Rope, Sack, String, Tent, Traveler's ClothesArtisan's Tools are each focused on crafting items and pursuing a trade. Each type of Artisan's Tools tools requires a separate proficiency.If you have proficiency with a tool, add your Proficiency Bonus to any ability check you make that uses the tool. If you have proficiency in a skill that's used with that check, you have Advantage on the check too."
#3649,Weaving Wasp Needles,TGS2,187,uncommon,"Weapon (Dart), Simple Weapon, Ranged Weapon",,1d4 Piercing,"finesse, thrown (20/60 ft.)",,1,,"This pair of dark, chiseled throwing needles are linked by a magical bond. A needle that hits a Large or smaller creature flies around it for 1 minute or until the creature falls to 0 hit points. If both needles fly around the same creature, they spin a magical thread that binds and restrains it. The creature is restrained until freed or until you take a bonus action to speak the needles' command word to release it. A creature can use its action to make a DC 13 Strength check, freeing itself or another creature within its reach on a success. Once the needles restrain a creature in this way, this property can't be used again until the next dawn.In addition, you can use the needles as a set of weaver's tools. These magical needles can act on their own to either mend a simple tear or craft a simple garment given the proper materials in 1 minute or over the course of a short rest, respectively. As an action, you can speak the needles' other command word, followed by a description of the task, to cause them to spring to life and begin sewing and crafting. Uttering this command word again causes them to stop early and fall to the ground. Range. A weapon that can be used to make a ranged attack has a range shown in parentheses after the ammunition or thrown property. The range lists two numbers. The first is the weapon's normal range in feet, and the second indicates the weapon's maximum range. When attacking a target beyond normal range, you have disadvantage on the attack roll. You can't attack a target beyond the weapon's long range. Finesse. When making an attack with a finesse weapon, you use your choice of your Strength or Dexterity modifier for the attack and damage rolls. You must use the same modifier for both rolls. Thrown. If a weapon has the thrown property, you can throw the weapon to make a ranged attack. If the weapon is a melee weapon, you use the same ability modifier for that attack roll and damage roll that you would use for a melee attack with the weapon. For example, if you throw a handaxe, you use your Strength, but if you throw a dagger, you can use either your Strength or your Dexterity, since the dagger has the finesse property."
#3650,Webgrip Bow,TGS2,188,rare,Generic Variant,requires attunement,,,,,,"This 8-armed bow uses the remains of a spindly spider's legs and maw. The bow has 3 charges and regains all expended charges daily at dawn. When you make a ranged attack with the bow, you can expend 1 of its charges to lace it with sticky spider silk. On a hit, the arrow magically sheds the silk and releases it as a netlike web. If the target is a Medium or smaller creature, it and each Medium or smaller creature within 5 feet of it must succeed on a DC 15 Dexterity saving throw or be restrained until the end of your next turn. If the target is a Large creature, only it must succeed on the saving throw instead. Huge and larger creatures are unaffected by the web. Summon Spiders. While holding the weapon, you can use an action to speak its command word to summon 2 swarms of insects (spiders) or 1 giant spider, which appear in unoccupied spaces that you can see within 10 feet of you. The GM has the creatures' statistics. The summoned creatures are friendly to you and your companions. Roll initiative for the summoned creatures as a group, which have their own turns. They obey any verbal commands that you issue to them (no action required by you). If you don't issue any commands to them, they defend themselves from hostile creatures, but otherwise take no actions. A summoned creature disappears when it drops to 0 hit points, after 1 hour, or when you end the effect early as a bonus action. Once this property of the bow has been used, it can't be used again until the next dawn. Base items. This item variant can be applied to the following base items:Longbow (Webgrip Longbow)Shortbow (Webgrip Shortbow)"
#3651,Webgrip Rucksack,TGS1,143,common,Wondrous Item,,,,,,,"This spiderskin bag is lined with a thin layer of adhesive web. Items stored inside the bag are held in place by the web, preventing stored items from clattering around or being removed without your knowledge. While you're wearing the bag, creatures other than you have disadvantage on Dexterity (Sleight of Hand) checks to steal from the bag.The bag and its eight straps adhere to the surface they're pressed against, such as your torso or the wall of a tavern. If you're wearing the bag, you can gently remove the straps from your body as an action. Other creatures that attempt to wrench the bag from you make any Strength checks to do so with disadvantage. The bag can hold up to 8 cubic feet or 80 pounds. Spiderskin is pliable and stretches easily, allowing the bag to shrink and grow to accommodate the objects placed inside to some degree.Even though the eyes adorning the bag are lifeless and unmoving, they still blink on rare occasion."
#3652,Weird Tank,PotA,223,rare,Wondrous Item,requires attunement,,,,,,"A weird tank is a ten-gallon tank of blown glass and sculpted bronze with a backpack-like carrying harness fashioned from tough leather. A water weird is contained within the tank. While wearing the tank, you can use an action to open it, allowing the water weird to emerge. The water weird acts immediately after you in the initiative order, and it is bound to the tank.You can command the water weird telepathically (no action required) while you wear the tank. You can close the tank as an action only if you have first commanded the water weird to retract into it or if the water weird is dead.If the water weird is killed, the tank loses its magical containment property until it spends at least 24 hours inside an elemental water node. When the tank is recharged, a new water weird forms inside it.The tank has AC 15, 50 hit points, vulnerability to bludgeoning damage, and immunity to poison and psychic damage. Reducing the tank to 0 hit points destroys it and the water weird contained within it."
#3653,Weirdwater Poison,TGS4,0,rare,Wondrous Item,,,,,,,"This poison rumbles around, sloshing softly within its bottle. It looks, smells, and tastes like water: only a detect poison and disease or identify spell can determine the nature of the liquid. A creature that drinks this poison in its entirety begins to suffocate, as if by drowning, unless it can breathe underwater. If the creature drops to 0 hit points while drowning in this way, it becomes stable and is no longer drowning; when this happens, a hostile water elemental appears in the nearest unoccupied space. A lesser restoration or protection from poison spell ends the effect early, allowing the creature to breathe normally once more and preventing the water elemental from appearing.Alternatively, you can pour the entire vial of poison onto the ground using an action. When you do, a water elemental appears in the nearest unoccupied space, as if by the conjure elemental spell. The elemental ceases to obey your commands if you fall unconscious or die.The water elemental disappears after 1 hour."
#3654,Well of Many Worlds,DMG'24,324,legendary,Wondrous Item,,,,,,,"This fine black cloth, soft as silk, is folded up to the dimensions of a handkerchief. It unfolds into a circular sheet 6 feet in diameter.You can take a Magic action to unfold the Well of Many Worlds and place it on a solid surface, whereupon it forms a two-way, 6-foot-diameter, circular portal to another world or plane of existence. Each time the item opens a portal, the DM decides where it leads. The portal remains open until a creature within 5 feet of it takes a Magic action to close it by taking hold of the edges of the cloth and folding it up.Once the Well of Many Worlds has opened a portal, it can't do so again for 1d8 hours."
#3655,Whaleboat,FRAiF,166,none,Vehicle (Water),,"Speed: 3 mphCarrying Capacity: 1 passengerCrew 6, AC 13, HP 100, Damage Threshold 10",,,,500,"Speed. A ship sailing against a strong wind moves at half speed. In a dead calm (no wind), waterborne ships can't move under sail and must be rowed. Keelboats and Rowboats are used on lakes and rivers. If going downstream, add the speed of the current (typically 3 miles per hour) to the speed of the vehicle. These vehicles can't be rowed against any significant current, but they can be pulled upstream by draft animals on the shores. A Rowboat can be carried and weighs 100 pounds. Crew. A ship larger than a Keelboat or Rowboat needs a crew of skilled hirelings (see ""Services"") to function. The minimum number of skilled hirelings needed to crew a ship depends on the type of ship. Passengers. The number of Small and Medium passengers the ship can accommodate using hammocks. A ship outfitted with private accommodations can carry one-fifth as many passengers. A passenger usually pays 5 SP per day for a hammock, but prices can vary from ship to ship. A small private cabin usually costs 2 GP per day. Damage Threshold. See the rules glossary. Ship Repair. Repairs to a damaged ship can be made while the vessel is berthed. Repairing 1 Hit Point of damage requires 1 day and costs 20 GP for materials and labor. If the repairs are made in a location where supplies and skilled labor are abundant, such as a city shipyard, the repair time and cost are halved."
#3656,Whalefall Armor,TGS3,0,very rare,Medium Armor (Half Plate Armor),requires attunement,AC 15 + Dex (max 2),,,40,,"This armor is made of repurposed whale bone and lashed together with salt-stained leather strips. While wearing it, you have resistance to poison damage and gain a swimming speed equal to your walking speed. If you're underwater, you also have advantage on any Wisdom (Animal Handling) or Charisma check you make to interact with beasts that have a swimming speed. Charges. The armor has 5 charges for the following properties. It regains 1d4 + 1 expended charges daily at dawn. Spells. While wearing this armor, you can use an action to cast one of the following spells (save DC 16): false life (2nd-level version, 1 charge), insect plague (4 charges; the insects appear as a massive swarm of rotting quippers), or stinking cloud (2 charges). Bakekujira. While wearing the armor, you can use an action to speak its command word and expend any number of charges from the armor, including 0, to summon the spirit of the whale used to make its bone plates. The spirit appears in an unoccupied space that you can see within 30 feet of you. It uses the statistics for a killer whale, except that it's undead, is immune to poison damage and the poisoned condition, and has a flying speed equal to its swimming speed. It obeys your mental commands to the best of its ability (no action required by you), and takes its turn immediately after yours. If you don't issue any commands, the spirit defends itself from hostile creatures, but otherwise takes no actions. The spirit disappears in a cloud of marine snow after 1 minute. It disappears early if you use an action to dismiss it or if it's reduced to 0 hit points.When the spirit disappears, roll a d10. If the result is equal to or less than 5 + the number of charges you expended as part of the action to summon it, it disappears as normal, and the property can't be used again until the next dawn. If the result is higher than that number, the spirit becomes hostile to you; it remains for 1 additional minute, can't be dismissed, and immediately regains half its maximum number of hit points. When this happens, this property of the armor can't be used again until 1d4 + 1 days have passed, during which time the number of charges the armor regains each day is reduced by half (rounded up).The wearer has Disadvantage on Dexterity (Stealth) checks."
#3657,Wheat,DMG'24,213,none,Trade Good,,,,,1,1,Merchants commonly exchange trade goods without using currency.
#3658,Wheel of Stars,AI,222,very rare,Wondrous Item,requires attunement,,,,,,"While attuned to this device, you have a +1 bonus to Wisdom saving throws, and you can use an action to cast the dancing lights, guidance, or message cantrips. Portent of the Stars. As a reaction when a creature you can see within 60 feet of you makes an attack roll, saving throw, or ability check, you make that creature roll a d10 and add or subtract the number rolled (your choice) from the roll. Once you use this feature of the wheel of stars, it cannot be used again until the next dawn. Alter Gravity. As an action, you can cast fly on yourself or you can cast levitate (save DC 15). Once you use this feature of the wheel of stars, it cannot be used again until the next dawn. Part of a Whole. While this component is not installed in the Orrery of the Wanderer, its magic might function sporadically or with unpredictable side effects, as determined by the DM."
#3659,Wheel of Wind and Water,ERLW,280,uncommon,Wondrous Item,,,,,,,"When mounted at the helm of an elemental galleon or airship, this wheel allows a creature that possesses the Mark of Storm to telepathically control the elemental bound inside the vessel.If a wheel of wind and water is mounted on a mundane sailing ship, a creature with the Mark of Storm who is using the wheel can create an area of ideal conditions around the vessel, increasing its speed by 5 miles per hour."
#3660,Whelm,DMG'24,324,artifact,"Weapon (Warhammer), Martial Weapon, Melee Weapon",requires attunement by a dwarf or a creature attuned to a belt of dwarvenkind,1d8 Bludgeoning,"Thrown (60/180 ft.), Versatile (1d10)",Mastery: Push,5,,"Whelm is a powerful weapon forged by dwarves and lost in the dungeon of White Plume Mountain.You gain a +3 bonus to attack rolls and damage rolls made with this magic weapon. Hurl. Whelm has Thrown with a normal range of 60 feet and a long range of 180 feet. When you hit with a ranged attack roll using Whelm, the target takes an extra 1d8 Force damage, or an extra 4d8 Force damage if the target is a Construct, an Elemental, or a Giant. Immediately after hitting or missing, the weapon flies back to your hand. Shock Wave. You can take a Magic action to strike the ground with Whelm and send a shock wave out from the point of impact. Each creature of your choice on the ground within 60 feet of that point must succeed on a DC 20 Constitution saving throw or have the Stunned condition for 1 minute. A creature repeats the save at the end of each of its turns, ending the effect on itself on a success. Once used, this property can't be used again until the next dawn. Supernatural Awareness. While you are holding the weapon, it alerts you to the location of any secret or concealed doors within 30 feet of you. In addition, you can cast Detect Evil and Good or Locate Object from the weapon. Once you cast either spell, you can't cast it from the weapon again until the next dawn. Sentience. Whelm is a sentient, Lawful Neutral weapon with an Intelligence of 15, a Wisdom of 12, and a Charisma of 15. It has hearing and Darkvision out to 120 feet.The weapon communicates telepathically with its wielder and speaks Dwarvish, Giant, and Goblin. Personality. Whelm has ties to the dwarf clan that created it, called the Dankil or the Mightyhammer clan. It longs to be returned to that clan. Whelm's purpose is to protect dwarves. Conflict arises if the wielder doesn't share this goal. Destroying Whelm. Whelm can be dissolved in the acidic bile of a recently slain ancient black dragon. It can also be melted down in the forges of the Mightyhammer dwarf clan, but only by the rightful leader of that clan. Thrown. If a weapon has the Thrown property, you can throw the weapon to make a ranged attack, and you can draw that weapon as part of the attack. If the weapon is a Melee weapon, use the same ability modifier for the attack and damage rolls that you use for a melee attack with that weapon. Versatile. A Versatile weapon can be used with one or two hands. A damage value in parentheses appears with the property. The weapon deals that damage when used with two hands to make a melee attack. Mastery: Push. If you hit a creature with this weapon, you can push the creature up to 10 feet straight away from yourself if it is Large or smaller."
#3661,Whetstone,PHB'14,150,none,Adventuring Gear,,,,,1,1,
#3662,Whiffwater Potion,TGS3,0,common,Potion,,,,,,,"This small glass bottle is in the shape of a nose. The potion inside is a tasteless, gelatinous goo. When you use an action to drink the potion, your breath becomes visible for 1 hour. During that time, you can change what color your breath appears to be. In addition, when you describe a smell using sensory language, your breath's smell changes to reflect the smell you're describing.If a described smell would normally cause a creature to retch or have a magical property (such as the stinking cloud spell or hezrou's Stench trait), your breath has a smell reminiscent of such an effect, but is otherwise harmless."
#3663,Whip,PHB'24,215,none,"Weapon, Martial Weapon, Melee Weapon",,1d4 Slashing,"Finesse, Reach",Mastery: Slow,3,2,"Finesse. When making an attack with a Finesse weapon, use your choice of your Strength or Dexterity modifier for the attack and damage rolls. You must use the same modifier for both rolls. Reach. A Reach weapon adds 5 feet to your reach when you attack with it, as well as when determining your reach for Opportunity Attacks with it. Mastery: Slow. If you hit a creature with this weapon and deal damage to it, you can reduce its Speed by 10 feet until the start of your next turn. If the creature is hit more than once by weapons that have this property, the Speed reduction doesn't exceed 10 feet."
